PRVDR_NUM_MOD,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,FAC_NAME,STATE_CD,ST_ADR,PHNE_NUM,PGM_TRMNTN_CD,ZIP_CD,FIPS_CNTY_CD,BED_CNT,FAX_PHNE_NUM,MDCD_MDCR_PRTCPTG_PRVDR_SW,MLT_FAC_ORG_NAME,MLT_OWND_FAC_ORG_SW,DCTD_ER_SRVC_CD,SHCK_TRMA_SRVC_CD,EMPLEE_CNT,URGNT_CARE_SRVC_CD,PHYSN_CNTRCTR_SW,LAB_SRVC_CD,DGNSTC_XRAY_ONST_NRSDNT_SW,PED_SRVC_CD,PHRMCY_SRVC_CD,PED_ICU_SRVC_CD,LATITUDE,LONGITUDE
'170020',1,1,HUTCHINSON,HUTCHINSON REGIONAL MEDICAL CENTER INC,KS,1701 E 23RD AVENUE,6206652001,0,67502,155,199,6205133811,Y,,,3,1,,0,,,,1,1,0,38.079481,-97.894615
'170198',1,1,HUTCHINSON,"SUMMIT SURGICAL, LLC",KS,1818 EAST 23RD AVENUE,6206626000,0,67502,155,10,6206634803,Y,,,0,0,,0,,,,0,2,0,38.079579,-97.892424
'141307',11,1,PINCKNEYVILLE,PINCKNEYVILLE COMMUNITY HOSPITAL,IL,5383 STATE ROUTE 154,6183572187,0,62274,145,25,,Y,,,3,0,,0,,,,0,3,0,38.08033,-89.38203
'171369',11,1,JETMORE,HODGEMAN COUNTY HEALTH CENTER,KS,809 BRAMLEY,6203578361,0,67854,83,16,6203576120,Y,,,2,0,,0,,,,1,2,0,38.083722,-99.904302
'141326',11,1,MCLEANSBORO,HAMILTON MEMORIAL HOSPITAL DISTRICT,IL,611 S MARSHALL AVENUE,6186432361,0,62859,65,25,,Y,,,2,0,,0,,,,0,1,0,38.087539,-88.541219
'490018',1,1,FISHERSVILLE,AUGUSTA HEALTH,VA,78 MEDICAL CENTER DRIVE,5409324000,0,22939,15,255,5409324809,Y,,,1,0,,2,,,,1,1,0,38.094152,-78.985345
'050131',1,1,NOVATO,NOVATO COMMUNITY HOSPITAL,CA,180 ROWLAND WAY,4152091300,0,94945,41,75,4152091321,Y,,,1,0,,0,,,,0,1,0,38.097974,-122.559432
'054074',4,1,VALLEJO,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,CA,525 OREGON ST,7076482200,0,94590,95,61,7076494014,Y,,,0,0,,0,,,,0,3,0,38.118579,-122.25101
'260186',1,1,OSAGE BEACH,LAKE REGIONAL HEALTH SYSTEM,MO,54 HOSPITAL DRIVE,5733488000,0,65065,29,99,5733488374,Y,,,1,0,,0,,,,1,1,0,38.119207,-92.68317
'050336',1,1,LODI,LODI MEMORIAL HOSPITAL,CA,975 S FAIRMONT AVENUE,2093343411,0,95240,77,71,,Y,,,3,0,,0,,,,1,1,0,38.121421,-121.285685
'141349',11,1,SPARTA,SPARTA COMMUNITY HOSPITAL,IL,818 E BROADWAY,6184432177,0,62286,157,25,6184431337,Y,,,3,0,,0,,,,0,2,0,38.124389,-89.692647
'050073',1,1,VALLEJO,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,CA,975 SERENO DR,7076511000,0,94589,95,475,7076512223,Y,,,1,0,,0,,,,1,1,0,38.128475,-122.247383
'050101',1,1,VALLEJO,SUTTER SOLANO MEDICAL CENTER,CA,300 HOSPITAL DR,7075545280,0,94589,95,111,7076483227,Y,,,3,0,,0,,,,1,1,0,38.131149,-122.239202
'264031',4,1,OSAGE BEACH,OSAGE BEACH CENTER FOR COGNITIVE DISORDERS,MO,840 PASSOVER ROAD,5733020319,0,65065,29,14,,Y,,,0,0,,2,,,,0,1,0,38.133523,-92.630283
'494021',4,1,STAUNTON,WESTERN STATE HOSPITAL,VA,1301 RICHMOND ROAD,5403328000,0,24402,790,246,,Y,,,2,0,,0,,,,0,1,0,38.1344,-79.042721
'180127',1,1,FRANKFORT,FRANKFORT REGIONAL MEDICAL CENTER,KY,299 KINGS DAUGHTERS DRIVE,5028755240,0,40601,73,173,5022267936,Y,,,3,0,,0,,,,1,1,0,38.161207,-84.904013
'174006',4,1,LARNED,LARNED STATE HOSPITAL,KS,1301 KS HIGHWAY 264,6202854360,0,67550,145,299,6202854357,Y,,,0,0,,0,,,,0,1,0,38.177085,-99.153385
'180018',1,1,MOREHEAD,ST CLAIRE REGIONAL MEDICAL CENTER,KY,222 MEDICAL CIRCLE,6067836502,0,40351,205,149,,Y,,,1,0,,0,,,,1,1,0,38.180224,-83.443137
'511318',11,1,MONTGOMERY,"MONTGOMERY GENERAL HOSPITAL, INC",WV,401 SIXTH AVENUE,3044425151,0,25136,19,69,3044427494,Y,,,3,0,,0,,,,0,1,0,38.182884,-81.323912
'511314',11,1,BUCKEYE,POCAHONTAS MEMORIAL HOSPITAL,WV,150 DUNCAN ROAD,3047997400,0,24924,75,25,3047996636,Y,,,1,1,,0,,,,1,1,0,38.18595,-80.13451
'180101',1,1,GEORGETOWN,GEORGETOWN COMMUNITY HOSPITAL,KY,1140 LEXINGTON ROAD,5028681100,0,40324,209,75,5028685607,Y,,,1,0,,0,,,,1,1,0,38.187574,-84.562669
'051332',11,1,SAN ANDREAS,MARK TWAIN MEDICAL CENTER,CA,768 MOUNTAIN RANCH RD,2097542515,0,95249,9,25,2097542626,Y,,,3,0,,0,,,,1,1,0,38.18983,-120.671597
'261301',11,1,APPLETON CITY,ELLETT MEMORIAL HOSPITAL,MO,610 N OHIO AVE,6604762111,0,64724,185,12,6604765591,Y,,,1,0,,0,,,,0,3,0,38.192817,-94.020284
'261337',11,1,SULLIVAN,MISSOURI BAPTIST SULLIVAN HOSPITAL,MO,751 SAPPINGTON BRIDGE RD,5734684186,0,63080,71,50,5738602696,Y,,,3,0,,0,,,,0,1,0,38.195274,-91.169298
'170075',1,1,MOUNDRIDGE,"MERCY HOSPITAL, INC",KS,218 E PACK STREET,6203456391,0,67107,113,21,6203456344,Y,,,1,0,,0,,,,0,3,0,38.204996,-97.517375
'180016',1,1,SHELBYVILLE,JEWISH HOSPITAL - SHELBYVILLE,KY,727 HOSPITAL DRIVE,5026474300,0,40065,211,68,5026474039,Y,,,1,0,,0,,,,1,1,0,38.210293,-85.236006
'141348',11,1,RED BUD,RED BUD REGIONAL HOSPITAL,IL,325 SPRING STREET,6182823831,0,62278,157,25,6182826101,Y,,,1,0,,0,,,,1,1,0,38.210764,-89.99644
'180046',1,1,PARIS,BOURBON COMMUNITY HOSPITAL,KY,9 LINVILLE DRIVE,8599873600,0,40361,17,58,,Y,,,3,0,,0,,,,1,1,0,38.220702,-84.238968
'260023',1,1,CRYSTAL CITY,MERCY HOSPITAL JEFFERSON,MO,1400 HIGHWAY 61 SOUTH,6369331000,0,63019,99,240,6369331119,Y,,,3,0,,1,,,,1,1,0,38.23458,-90.39208
'184007',4,1,LOUISVILLE,THE BROOK HOSPITAL - DUPONT,KY,1405 BROWNS LANE,5028960495,0,40207,111,94,,Y,,,0,0,,0,,,,0,2,0,38.236054,-85.629789
'182001',2,1,LOUISVILLE,KINDRED HOSPITAL LOUISVILLE,KY,1313 SAINT ANTHONY PLACE,5025877001,0,40204,111,367,5025870060,Y,,,3,0,,0,,,,0,2,0,38.242036,-85.732251
'189801',20,1,LOUISVILLE,KOSAIR CHILDRENS HOSP/NORTON,KY,231 EAST CHESTNUT ST,5026292087,0,40202,111,0,5026298047,Y,,,,,,,,,,,,,38.248057,-85.749051
'180088',1,1,LOUISVILLE,NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR,KY,200 EAST CHESTNUT STREET,5026298000,0,40202,111,1730,5026292016,Y,,,3,3,,0,,,,3,1,3,38.248277,-85.751827
'180141',1,1,LOUISVILLE,UNIVERSITY OF LOUISVILLE HOSPITAL,KY,530 SOUTH JACKSON STREET,5025623000,0,40202,111,404,5025623333,Y,,,1,1,,0,,,,1,1,0,38.248743,-85.744872
'180040',1,1,LOUISVILLE,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,200 ABRAHAM FLEXNER WAY,5025874011,0,40202,111,1261,,Y,,,1,0,,0,,,,1,1,0,38.249106,-85.749039
'189800',20,1,LOUISVILLE,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE,KY,200 ABRAHAM FLEXNER WAY,5025818687,0,40202,111,0,5025874537,Y,,,,,,,,,,,,,38.249106,-85.749039
'260034',1,1,BUTLER,BATES COUNTY MEMORIAL HOSPITAL,MO,615 W NURSERY ST,6602007000,0,64730,13,60,6606794381,Y,,,1,0,,0,,,,0,1,0,38.249474,-94.340877
'050136',1,1,PETALUMA,PETALUMA VALLEY HOSPITAL,CA,400 N MCDOWELL BLVD,7077781111,0,94954,97,99,7077789117,Y,,,1,0,,0,,,,1,1,0,38.253088,-122.632753
'210028',1,1,LEONARDTOWN,MEDSTAR SAINT MARY'S HOSPITAL,MD,25500 POINT LOOKOUT ROAD,3014756001,0,20650,37,107,3014756475,Y,,,3,0,,0,,,,1,1,0,38.260187,-76.486164
'050367',1,1,FAIRFIELD,NORTHBAY MEDICAL CENTER,CA,1200 B  GALE WILSON BLVD,7076465000,0,94533,95,123,7076465002,Y,,,1,0,,0,,,,1,1,0,38.261081,-122.049897
'184008',4,1,LOUISVILLE,THE BROOK HOSPITAL - KMI,KY,8521 LAGRANGE ROAD,5024266380,0,40242,111,94,,Y,,,2,0,,0,,,,0,2,0,38.265822,-85.593553
'184015',4,1,LOUISVILLE,CENTRAL STATE HOSPITAL,KY,10510 LAGRANGE ROAD,5022537045,0,40223,111,192,,Y,,,0,0,,0,,,,0,2,0,38.270035,-85.577869
'054122',4,1,NAPA,DEPT OF STATE HOSPITALS - NAPA,CA,2100 NAPA-VALLEJO HIGHWAY,7072535000,0,94558,55,1362,,Y,,,0,0,,0,,,,0,1,0,38.270095,-122.271763
'060020',1,1,PUEBLO,PARKVIEW MEDICAL CENTER INC,CO,400 W 16TH STREET,7195844000,0,81003,101,350,7195449799,Y,,,3,3,,0,,,,1,1,0,38.281695,-104.611781
'050090',1,1,SONOMA,SONOMA VALLEY HOSPITAL,CA,347 ANDRIEUX ST,7079355000,0,95476,97,83,7079355433,Y,,,1,0,,1,,,,1,1,0,38.288428,-122.465155
'461335',11,1,BEAVER,BEAVER VALLEY HOSPITAL,UT,1109 NORTH 100 WEST,4354387100,0,84713,1,25,4354387148,Y,,,3,0,,0,,,,0,1,0,38.290112,-112.643136
'060115',1,1,PUEBLO,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO,CO,1600 W 24TH ST,7195464147,0,81003,101,35,,Y,,,0,0,,0,,,,0,1,0,38.290962,-104.62762
'064001',4,1,PUEBLO,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,CO,1600 WEST 24TH ST,7195464443,0,81003,101,438,7195464770,Y,,,2,0,,0,,,,0,1,0,38.290962,-104.62762
'490141',1,1,FREDERICKSBURG,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,4600 SPOTSYLVANIA PARKWAY,5404984000,0,22408,177,126,5404984066,Y,,,3,0,,0,,,,1,1,0,38.297804,-77.482187
'490022',1,1,FREDERICKSBURG,"MARY WASHINGTON HOSPITAL, INC",VA,1001 SAM PERRY BOULEVARD,5407411100,0,22401,630,437,5407411097,Y,,,2,1,,0,,,,3,1,0,38.309936,-77.482131
'493032',5,1,FREDERICKSBURG,HEALTHSOUTH REHABILITATION HOSPITAL OF FREDERICKS,VA,300 PARK HILL DRIVE,5403687300,0,22401,630,52,5403687596,Y,,,0,0,,0,,,,0,0,0,38.312152,-77.484712
'050009',1,1,NAPA,QUEEN OF THE VALLEY MEDICAL CENTER,CA,1000 TRANCAS ST,7072524411,0,94558,55,171,7072574173,Y,,,1,0,,0,,,,1,1,0,38.323378,-122.296805
'154051',4,1,JEFFERSONVILLE,WELLSTONE REGIONAL HOSPITAL,IN,2700 VISSING PARK RD,8122848000,0,47130,19,100,8122581094,Y,,,2,0,,0,,,,0,2,0,38.328956,-85.711188
'150176',1,1,CLARKSVILLE,KENTUCKIANA MEDICAL CENTER LLC,IN,4601 MEDICAL PLAZA WAY,8122803300,0,47129,19,42,8122805960,Y,,,0,0,,0,,,,0,3,0,38.333272,-85.751638
'153037',5,1,NEW ALBANY,SOUTHERN INDIANA REHABILITATION HOSPITAL,IN,3104 BLACKISTON BLVD,8129416106,0,47150,43,60,8129416276,Y,,,2,0,,0,,,,1,3,0,38.336883,-85.797165
'210061',1,1,BERLIN,ATLANTIC GENERAL HOSPITAL,MD,9733 HEALTHWAY DRIVE,4106419600,0,21811,47,48,4106419670,Y,,,3,0,,1,,,,0,1,0,38.337265,-75.210018
'141308',11,1,NASHVILLE,WASHINGTON COUNTY HOSPITAL*,IL,705 S GRAND,6183272264,0,62263,189,15,,Y,,,2,0,,0,,,,2,1,0,38.339091,-89.390108
'171330',11,1,LYONS,HOSPITAL DISTRICT #1 OF RICE COUNTY,KS,619 SOUTH CLARK AVENUE,6202575173,0,67554,159,25,6202572608,Y,,,1,1,,0,,,,1,3,0,38.341384,-98.216134
'171356',11,1,MARION,ST LUKE HOSPITAL & LIVING CENTER,KS,535 SOUTH FREEBRON,6203822177,0,66861,115,22,6203829401,Y,,,1,1,,0,,,,1,3,0,38.342919,-97.0101
'510091',1,1,CHARLESTON,CHARLESTON SURGICAL HOSPITAL,WV,1306 KANAWHA BOULEVARD EAST,3043434371,0,25301,39,35,3043530215,Y,,,0,0,,0,,,,1,2,0,38.343189,-81.630904
'171357',11,1,HILLSBORO,HILLSBORO COMMUNITY HOSPITAL,KS,701 S MAIN STREET,6209473114,0,67063,115,25,6209475690,Y,,,1,0,,0,,,,0,3,0,38.346113,-97.204706
'510022',1,1,CHARLESTON,CHARLESTON AREA MEDICAL CENTER,WV,501 MORRIS STREET,3043885432,0,25301,39,908,3043883604,Y,,,1,1,,1,,,,1,1,1,38.347457,-81.625732
'050014',1,1,JACKSON,SUTTER AMADOR HOSPITAL,CA,200 MISSION BLVD,2092237500,0,95642,5,84,,Y,,,1,0,,0,,,,3,1,0,38.3488,-120.7741
'050767',1,1,VACAVILLE,KAISER FOUNDATION HOSPITAL - VACAVILLE,CA,1 QUALITY DRIVE,7076244000,0,95688,95,72,7076242051,Y,,,1,0,,0,,,,0,0,0,38.350911,-121.941817
'050547',1,1,ELDRIDGE,SONOMA DEVELOPMENTAL CENTER,CA,15000 ARNOLD DRIVE   /  P O BOX 1493,7079386000,0,95431,97,13,,Y,,,0,0,,0,,,,0,0,0,38.351862,-122.51989
'512002',2,1,CHARLESTON,SELECT SPECIALTY HOSPITAL,WV,333 LAIDLEY STREET,3043886671,0,25301,39,32,3043883604,Y,,,0,0,,0,,,,0,1,0,38.352989,-81.633295
'170191',1,1,GREAT BEND,GREAT BEND REGIONAL HOSPITAL,KS,514 CLEVELAND STREET,6207928833,0,67530,9,33,6207916876,Y,,,1,0,,0,,,,1,1,1,38.356479,-98.791524
'171301',11,1,ELLINWOOD,ELLINWOOD DISTRICT HOSPITAL,KS,605 N MAIN STREET,6205642548,0,67526,9,24,6205643117,Y,,,1,0,,0,,,,0,2,0,38.359931,-98.581092
'514001',4,1,CHARLESTON,HIGHLAND HOSPITAL,WV,1418A MACCORKLE AVENUE SW,3049261600,0,25303,39,80,3049261649,Y,,,0,0,,0,,,,0,1,0,38.361418,-81.663999
'210019',1,1,SALISBURY,PENINSULA REGIONAL MEDICAL CENTER,MD,100 EAST CARROLL AVENUE,4105437111,0,21801,45,400,4105437102,Y,,,2,0,,0,,,,1,1,0,38.363138,-75.597748
'510029',1,1,SOUTH CHARLESTON,THOMAS MEMORIAL HOSPITAL,WV,4605 MACCORKLE AVE SW,3047663600,0,25309,39,266,3047663477,Y,,,1,3,,1,,,,1,1,0,38.366524,-81.703197
'213028',5,1,SALISBURY,HEALTHSOUTH CHESAPEAKE REHABILITATION HOSPITAL,MD,220 TILGHMAN ROAD,4105464600,0,21804,45,59,4105468388,Y,,,0,0,,0,,,,0,2,0,38.369171,-75.547556
'170105',1,1,MCPHERSON,MCPHERSON HOSPITAL INC,KS,1000 HOSPITAL DRIVE,6202412250,0,67460,113,49,6207982613,Y,,,1,0,,1,,,,1,1,0,38.378722,-97.672322
'141311',11,1,FAIRFIELD,FAIRFIELD MEMORIAL HOSPITAL 1,IL,303 N W 11TH STREET,6188422611,0,62837,191,15,,Y,,,1,0,,0,,,,1,1,0,38.380958,-88.374497
'212003',2,1,SALISBURY,DEER'S HEAD CENTER,MD,315 DEER'S HEAD HOSPITAL ROAD,4105434000,0,21802,45,66,4105434110,Y,,,0,0,,0,,,,0,2,0,38.382471,-75.594161
'180138',1,1,LA GRANGE,BAPTIST HEALTH LA GRANGE,KY,1025 NEW MOODY LANE,5022225388,0,40031,185,90,,Y,,,3,0,,0,,,,1,3,0,38.389907,-85.390292
'150115',1,1,JASPER,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,IN,800 W 9TH ST,8129962345,0,47546,37,123,8129960302,Y,,,1,0,,1,,,,1,1,0,38.393732,-86.942083
'050781',1,1,SEBASTOPOL,SONOMA WEST MEDICAL CENTER,CA,501 PETALUMA AVENUE,7078238511,0,95472,97,37,,Y,,,1,0,,0,,,,1,1,0,38.398326,-122.821189
'461305',11,1,MILFORD,MILFORD VALLEY MEMORIAL HOSPITAL,UT,850 NORTH MAIN STREET,4353872411,0,84751,1,23,4354386384,Y,,,0,0,,0,,,,3,2,0,38.402885,-113.009813
'490004',1,1,HARRISONBURG,SENTARA RMH MEDICAL CENTER,VA,2010 HEALTH CAMPUS DRIVE,5406891000,0,22801,660,238,5406891220,Y,,,1,0,,0,,,,1,1,0,38.406074,-78.858194
'510055',1,1,HUNTINGTON,CABELL HUNTINGTON HOSPITAL INC,WV,1340 HAL GREER BOULEVARD,3045262192,0,25701,11,322,3045262318,Y,,,1,1,,1,,,,1,1,1,38.409095,-82.428226
'514009',4,1,HUNTINGTON,MILDRED MITCHELL-BATEMAN HOSPITAL,WV,1530 NORWAY AVENUE,3045257801,0,25709,99,110,3045257249,Y,,,0,0,,0,,,,0,3,0,38.41164,-82.414351
'171384',11,1,EMPORIA,NEWMAN REGIONAL HEALTH,KS,1201 WEST 12TH AVENUE,6203436800,0,66801,111,53,6203417801,Y,,,1,0,,0,,,,1,1,0,38.412306,-96.195089
'490140',1,1,STAFFORD,"STAFFORD HOSPITAL, LLC",VA,101 HOSPITAL CENTER BOULEVARD,5407419000,0,22554,179,100,5407411097,Y,,,3,0,,0,,,,0,3,0,38.414678,-77.404225
'513028',5,1,HUNTINGTON,HEALTHSOUTH REHABILITATION HOSPITAL OF HUNTINGTON,WV,6900 WEST COUNTRY CLUB DRIVE,3047331060,0,25705,11,62,3047339284,Y,,,0,0,,0,,,,0,1,0,38.416058,-82.337175
'514008',4,1,HUNTINGTON,RIVER PARK HOSPITAL,WV,1230 SIXTH AVENUE,3045269100,0,25701,11,165,3045269140,Y,,,0,0,,0,,,,0,3,0,38.419118,-82.437559
'512003',2,1,HUNTINGTON,CORNERSTONE HOSPITAL OF HUNTINGTON,WV,"2900 FIRST AVENUE, 2E",3043992600,0,25702,11,28,,Y,,,2,0,,0,,,,0,1,0,38.427335,-82.420189
'360261',1,1,PROCTORVILLE,THREE GABLES SURGERY CENTER,OH,5897 COUNTY ROAD 107,7408869911,0,45669,87,25,7408869922,Y,,,0,0,,0,,,,0,2,0,38.43826,-82.373517
'180053',1,1,FLEMINGSBURG,FLEMING COUNTY HOSPITAL,KY,55 FOUNDATION DRIVE,6068492351,0,41041,69,52,,Y,,,1,0,,0,,,,1,3,1,38.438363,-83.732284
'180079',1,1,CYNTHIANA,HARRISON MEMORIAL HOSPITAL,KY,1210 KY HWY 36 E,8592342300,0,41031,97,61,,Y,,,3,0,,0,,,,1,1,0,38.440225,-84.378959
'054151',4,1,SANTA ROSA,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",CA,1287 FULTON ROAD,7078007700,0,95401,97,95,7078007797,Y,,,2,0,,0,,,,0,2,0,38.44932,-122.769551
'490019',1,1,CULPEPER,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,VA,501 SUNSET LANE,5408294100,0,22701,47,70,5408294353,Y,,,3,0,,0,,,,1,1,0,38.454495,-78.010476
'060016',1,1,CANON CITY,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CO,1338 PHAY AVE,7192852000,0,81212,43,55,7192852370,Y,,,1,1,,0,,,,1,1,0,38.455664,-105.229886
'050590',1,1,SACRAMENTO,METHODIST HOSPITAL OF SACRAMENTO,CA,7500 HOSPITAL DRIVE,9164236010,0,95823,67,158,9164236045,Y,,,1,0,,0,,,,1,1,0,38.46423,-121.417532
'054087',4,1,SACRAMENTO,"SIERRA VISTA HOSPITAL, INC",CA,8001 BRUCEVILLE ROAD,9164232000,0,95823,67,72,,Y,,,0,0,,0,,,,0,1,0,38.465736,-121.417694
'180009',1,1,ASHLAND,KING'S DAUGHTERS' MEDICAL CENTER,KY,2201 LEXINGTON AVENUE,6064084401,0,41101,19,455,,Y,,,1,0,,1,,,,1,1,0,38.47038,-82.635989
'050690',1,1,SANTA ROSA,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA,401 BICENTENNIAL WAY,7075714000,0,95403,97,173,7075714693,Y,,,1,0,,0,,,,1,1,0,38.470568,-122.729259
'050674',1,1,SACRAMENTO,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,6600 BRUCEVILLE ROAD,9166882000,0,95823,67,223,9166277015,Y,,,1,0,,0,,,,0,1,0,38.471466,-121.424188
'171306',11,1,LEOTI,WICHITA COUNTY HEALTH CENTER,KS,211 E EARL STREET,6203752233,0,67861,203,25,6203754954,Y,,,1,0,,0,,,,0,2,0,38.476261,-101.356239
'060006',1,1,MONTROSE,MONTROSE MEMORIAL HOSPITAL,CO,800 S 3RD ST,9702492211,0,81401,85,75,9702522525,Y,,,3,1,,0,,,,1,2,0,38.480091,-107.869924
'171359',11,1,TRIBUNE,GREELEY COUNTY HEALTH SERVICES,KS,506 3RD STREET,6203764221,0,67879,71,18,6203762406,Y,,,1,0,,0,,,,0,2,0,38.480105,-101.788754
'061300',11,1,EADS,WEISBROD MEMORIAL COUNTY HOSPITAL,CO,1208 LUTHER STREET,7194385401,0,81036,61,25,7194385697,Y,,,1,0,,0,,,,0,0,0,38.480917,-102.784456
'171303',11,1,DIGHTON,LANE COUNTY HOSPITAL,KS,235 WEST VINE  PO BOX 969,6203975321,0,67839,101,17,6203973569,Y,,,1,0,,0,,,,1,2,0,38.48196,-100.46708
'511301',11,1,WEBSTER SPRINGS,WEBSTER COUNTY MEMORIAL HOSPITAL,WV,324 MILLER MOUNTAIN DRIVE,3048475682,0,26288,101,15,3048477660,Y,,,1,0,,0,,,,1,3,0,38.482502,-80.413808
'260011',1,1,JEFFERSON CITY,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,MO,2505 MISSION DRIVE,5736813000,0,65109,51,167,5736365733,Y,,,1,0,,1,,,,0,1,0,38.494029,-92.165194
'050291',1,1,SANTA ROSA,SUTTER SANTA ROSA REGIONAL HOSPITAL,CA,30 MARK WEST SPRINGS ROAD,7075764000,0,95403,97,170,7075764318,Y,,,1,0,,0,,,,1,1,0,38.496189,-122.75323
'180036',1,1,ASHLAND,OUR LADY OF BELLEFONTE HOSPITAL,KY,1000 SAINT CHRISTOPHER DRIVE,6068333600,0,41101,19,190,,Y,,,1,0,,0,,,,1,1,0,38.50715,-82.69508
'260077',1,1,SAINT LOUIS,ST ANTHONY'S MEDICAL CENTER,MO,10010 KENNERLY ROAD,3145251000,0,63128,189,767,3145251228,Y,,,1,1,,1,,,,0,1,0,38.509251,-90.377335
'140187',1,1,BELLEVILLE,ST ELIZABETH HOSPITAL,IL,211 S THIRD ST,6182342120,0,62220,163,260,,Y,,,1,0,,1,,,,0,1,0,38.509796,-89.988243
'291300',11,1,HAWTHORNE,MOUNT GRANT GENERAL HOSPITAL,NV,FIRST AND A STREETS,7029452461,0,89415,21,11,,Y,,,1,0,,0,,,,1,1,0,38.518161,-118.630071
'171333',11,1,HOISINGTON,CLARA BARTON HOSPITAL,KS,250 W 9TH STREET,6206532114,0,67544,9,25,6206532350,Y,,,1,1,,0,,,,1,1,0,38.521629,-98.779715
'260081',1,1,FENTON,SSM HEALTH ST CLARE HOSPITAL - FENTON,MO,1015 BOWLES,6364962000,0,63026,99,180,,Y,,,3,0,,0,,,,2,1,0,38.522049,-90.473387
'210035',1,1,LA PLATA,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,MD,5 GARRETT AVENUE,3016094265,0,20646,17,131,3016094037,Y,,,3,0,,0,,,,1,1,0,38.530406,-76.971859
'171342',11,1,LA CROSSE,RUSH COUNTY MEMORIAL HOSPITAL,KS,801 LOCUST ST,7852222545,0,67548,165,24,7852222868,Y,,,1,0,,0,,,,0,3,0,38.530625,-99.316536
'264020',4,1,WINDSOR,ROYAL OAKS HOSPITAL,MO,307 N MAIN,6606472182,0,65360,83,41,6606472217,Y,,,0,0,,0,,,,0,0,0,38.5338,-93.519706
'181312',11,1,OWENTON,ST ELIZABETH OWEN,KY,330 ROLAND AVENUE,5024844656,0,40359,187,25,,Y,,,2,0,,0,,,,0,1,0,38.54242,-84.8407
'261993',3,1,SAINT LOUIS,PEACE HAVEN ASSOCIATION,MO,12630 ROTT ROAD,3149653833,0,63127,189,42,,Y,,,0,0,,0,,,,0,0,0,38.550447,-90.418653
'054096',4,1,SACRAMENTO,SUTTER CENTER FOR PSYCHIATRY,CA,7700 FOLSOM BLVD,9163863000,0,95826,67,69,,Y,,,0,0,,0,,,,0,1,0,38.550752,-121.415432
'061320',11,1,GUNNISON,GUNNISON VALLEY HOSPITAL,CO,711 N TAYLOR STREET,9706411456,0,81230,51,24,9706417233,Y,,,1,0,,0,,,,1,1,0,38.551093,-106.924395
'260052',1,1,WASHINGTON,MERCY HOSPITAL WASHINGTON,MO,901 EAST 5TH STREET,6362398000,0,63090,71,185,6365696733,Y,,,1,1,,1,,,,1,1,0,38.552154,-91.002048
'053311',6,1,SACRAMENTO,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,CA,2425 STOCKTON BOULEVARD,9164532000,0,95817,67,80,9164532388,Y,,,0,1,,0,,,,3,1,3,38.552975,-121.456261
'059808',20,1,SACRAMENTO,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,"2315 STOCKTON BLVD, RM 1018",9167345693,0,95817,67,0,9167347945,Y,,,,,,,,,,,,,38.554382,-121.45745
'051310',11,1,WILLITS,FRANK R HOWARD MEMORIAL HOSPITAL,CA,1 MARCELA DR,7074563031,0,95490,45,25,7074599486,Y,,,1,0,,0,,,,0,1,0,38.560418,-122.817195
'050537',1,1,DAVIS,SUTTER DAVIS HOSPITAL,CA,2000 SUTTER PLACE,5307566440,0,95616,113,48,,Y,,,1,0,,0,,,,1,2,0,38.560932,-121.772568
'260047',1,1,JEFFERSON CITY,CAPITAL REGION MEDICAL CENTER,MO,1125 MADISON ST,5736325000,0,65102,51,135,5736325880,Y,,,1,0,,0,,,,1,1,0,38.566839,-92.181828
'151306',11,1,PAOLI,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,IN,642 W HOSPITAL RD,8127232811,0,47454,117,25,8127237500,Y,,,1,0,,0,,,,1,1,0,38.567314,-86.477284
'050017',1,1,SACRAMENTO,MERCY GENERAL HOSPITAL,CA,4001 J ST,9164534545,0,95819,67,300,9164534903,Y,,,0,0,,0,,,,1,1,0,38.569737,-121.453765
